region_id,medicine_id,month,sales_volume,reported_abuse_cases
2008,1039,16,436,29
2008,1039,17,930,21
2008,1039,18,1450,23
2008,1039,19,208,29
2008,1039,20,1542,18
2008,1039,21,1001,29
2008,1039,22,206,17
2008,1039,23,720,21
2008,1039,24,1980,18
2008,1040,1,1424,3
2008,1040,2,895,5
2008,1040,3,601,6
2008,1040,4,605,3
2008,1040,5,199,5
2008,1040,6,933,4
2008,1040,7,1145,4
2008,1040,8,1756,6
2008,1040,9,988,4
2008,1040,10,1791,4
2008,1040,11,1649,5
2008,1040,12,1514,5
2008,1040,13,129,4
2008,1040,14,1840,5
2008,1040,15,932,4
2008,1040,16,449,4
2008,1040,17,1963,7
2008,1040,18,212,5
2008,1040,19,1266,5
2008,1040,20,1264,5
2008,1040,21,84,4
2008,1040,22,128,5
2008,1040,23,1427,5
2008,1040,24,1754,2
2008,1041,1,514,5
2008,1041,2,1093,5
2008,1041,3,1109,4
2008,1041,4,1740,4
2008,1041,5,516,4
2008,1041,6,1995,4
2008,1041,7,900,3
2008,1041,8,1867,5
2008,1041,9,1925,5
2008,1041,10,1790,4
2008,1041,11,251,6
2008,1041,12,204,5
2008,1041,13,703,5
2008,1041,14,1679,6
2008,1041,15,804,3
2008,1041,16,505,6
2008,1041,17,1858,3
2008,1041,18,1675,5
2008,1041,19,514,4
2008,1041,20,297,5
2008,1041,21,938,5
2008,1041,22,57,4
2008,1041,23,1022,4
2008,1041,24,1034,4
2008,1042,1,1917,28
2008,1042,2,1222,24
2008,1042,3,1609,31
2008,1042,4,309,38
2008,1042,5,1496,21
2008,1042,6,879,20
2008,1042,7,360,25
2008,1042,8,847,30
2008,1042,9,1908,24
2008,1042,10,1356,23
2008,1042,11,154,22
2008,1042,12,737,19
2008,1042,13,1187,25
2008,1042,14,1506,36
2008,1042,15,1462,23
2008,1042,16,963,23
2008,1042,17,599,24
2008,1042,18,134,22
2008,1042,19,1241,22
2008,1042,20,1805,27
2008,1042,21,168,24
2008,1042,22,114,15
2008,1042,23,694,23
2008,1042,24,1720,33
2008,1043,1,772,6
2008,1043,2,1050,3
2008,1043,3,1840,5
2008,1043,4,1273,7
2008,1043,5,1462,4
2008,1043,6,1516,7
2008,1043,7,1682,6
2008,1043,8,317,5
2008,1043,9,412,6
2008,1043,10,162,4
2008,1043,11,225,4
2008,1043,12,1047,5
2008,1043,13,917,6
2008,1043,14,1652,4
2008,1043,15,1343,5
2008,1043,16,593,6
2008,1043,17,587,5
2008,1043,18,886,4
2008,1043,19,1767,4
2008,1043,20,741,5
2008,1043,21,1353,4
2008,1043,22,412,4
2008,1043,23,594,5
2008,1043,24,1175,5
2008,1044,1,1360,29
2008,1044,2,712,34
2008,1044,3,1953,30
2008,1044,4,673,14
2008,1044,5,169,26
2008,1044,6,1402,30
2008,1044,7,259,24
2008,1044,8,1706,16
2008,1044,9,463,20
2008,1044,10,1613,21
2008,1044,11,301,20
2008,1044,12,516,32
2008,1044,13,459,27
2008,1044,14,1333,16
2008,1044,15,1566,23
2008,1044,16,878,29
2008,1044,17,1715,28
2008,1044,18,1619,26
2008,1044,19,1856,15
2008,1044,20,309,32
2008,1044,21,1397,14
2008,1044,22,1427,36
2008,1044,23,207,26
2008,1044,24,1606,24
2008,1045,1,941,4
2008,1045,2,1453,4
2008,1045,3,775,4
2008,1045,4,849,6
2008,1045,5,513,4
2008,1045,6,841,2
2008,1045,7,821,3
2008,1045,8,1870,4
2008,1045,9,649,5
2008,1045,10,387,6
2008,1045,11,630,4
2008,1045,12,413,5
2008,1045,13,558,7
2008,1045,14,1408,4
2008,1045,15,1453,4
2008,1045,16,1324,5
2008,1045,17,110,5
2008,1045,18,1551,5
2008,1045,19,60,4
2008,1045,20,521,5
2008,1045,21,1496,5
2008,1045,22,1501,4
2008,1045,23,1744,4
2008,1045,24,1020,5
2008,1046,1,1935,21
2008,1046,2,1939,20
2008,1046,3,1464,31
2008,1046,4,1433,28
2008,1046,5,929,21
2008,1046,6,1145,26
2008,1046,7,1981,17
2008,1046,8,1698,23
2008,1046,9,446,27
2008,1046,10,868,33
2008,1046,11,1896,31
2008,1046,12,692,25
2008,1046,13,688,25
2008,1046,14,614,24
2008,1046,15,148,26
2008,1046,16,1483,17
2008,1046,17,1725,23
2008,1046,18,496,26
2008,1046,19,1226,30
2008,1046,20,1011,25
2008,1046,21,1260,24
2008,1046,22,1832,25
2008,1046,23,648,28
2008,1046,24,1956,22
2008,1047,1,537,11
2008,1047,2,1254,29
2008,1047,3,1528,30
2008,1047,4,329,31
2008,1047,5,1039,23
2008,1047,6,1567,26
2008,1047,7,598,28
2008,1047,8,1567,16
2008,1047,9,707,28
2008,1047,10,214,20
2008,1047,11,1257,30
2008,1047,12,851,18
2008,1047,13,1912,25
2008,1047,14,413,19
2008,1047,15,167,26
2008,1047,16,835,32
2008,1047,17,1014,28
2008,1047,18,1845,30
2008,1047,19,976,24
2008,1047,20,840,28
2008,1047,21,252,24
2008,1047,22,1108,28
2008,1047,23,634,25
2008,1047,24,1209,27
2008,1048,1,226,4
2008,1048,2,290,6
2008,1048,3,1601,5
2008,1048,4,868,4
2008,1048,5,440,5
2008,1048,6,261,5
2008,1048,7,833,5
2008,1048,8,1332,7
2008,1048,9,879,3
2008,1048,10,1023,5
2008,1048,11,1113,5
2008,1048,12,1909,5
2008,1048,13,207,4
2008,1048,14,1297,5
2008,1048,15,1207,4
2008,1048,16,608,6
2008,1048,17,312,5
2008,1048,18,642,5
2008,1048,19,53,4
2008,1048,20,1066,5
2008,1048,21,1842,3
2008,1048,22,216,6
2008,1048,23,1921,5
2008,1048,24,828,4
2008,1049,1,1541,4
2008,1049,2,1957,3
2008,1049,3,1431,3
2008,1049,4,1643,4
2008,1049,5,819,4
2008,1049,6,757,6
2008,1049,7,361,4
2008,1049,8,1710,5
2008,1049,9,522,4
2008,1049,10,351,5
2008,1049,11,985,5
2008,1049,12,416,3
2008,1049,13,335,5
2008,1049,14,626,5
2008,1049,15,858,4
2008,1049,16,1078,5
2008,1049,17,660,6
2008,1049,18,560,5
2008,1049,19,527,2
2008,1049,20,165,7
2008,1049,21,1970,5
2008,1049,22,472,6
2008,1049,23,279,5
2008,1049,24,801,4
2008,1050,1,1497,4
2008,1050,2,618,4
2008,1050,3,1939,4
2008,1050,4,202,5
2008,1050,5,1368,5
2008,1050,6,481,4
2008,1050,7,795,6
2008,1050,8,1370,5
2008,1050,9,1231,5
2008,1050,10,925,4
2008,1050,11,1334,5
2008,1050,12,1037,4
2008,1050,13,656,5
2008,1050,14,460,5
2008,1050,15,1684,5
2008,1050,16,938,3
2008,1050,17,255,7
2008,1050,18,1041,5
2008,1050,19,1572,4
2008,1050,20,1720,7
2008,1050,21,518,5
2008,1050,22,1756,6
2008,1050,23,1547,4
2008,1050,24,1176,5
2008,1051,1,1147,22
2008,1051,2,367,20
2008,1051,3,1652,22
2008,1051,4,1996,19
2008,1051,5,519,25
2008,1051,6,1957,22
2008,1051,7,1415,23
2008,1051,8,227,20
2008,1051,9,189,26
2008,1051,10,1871,27
2008,1051,11,762,20
2008,1051,12,763,24
2008,1051,13,743,23
2008,1051,14,702,29
2008,1051,15,823,26
2008,1051,16,317,24
2008,1051,17,1753,26
2008,1051,18,1159,22
2008,1051,19,331,20
2008,1051,20,715,25
2008,1051,21,246,24
2008,1051,22,1161,34
2008,1051,23,421,25
2008,1051,24,874,20
2008,1052,1,574,5
2008,1052,2,1411,4
2008,1052,3,727,5
2008,1052,4,1846,5
2008,1052,5,1468,4
2008,1052,6,136,5
2008,1052,7,1172,3
2008,1052,8,878,4
2008,1052,9,1872,4
2008,1052,10,477,6
2008,1052,11,1886,5
2008,1052,12,235,7
2008,1052,13,999,5
2008,1052,14,319,4
2008,1052,15,926,5
2008,1052,16,1995,5
2008,1052,17,1708,5
2008,1052,18,1100,5
2008,1052,19,1760,5
2008,1052,20,480,5
2008,1052,21,1622,4
2008,1052,22,722,4
2008,1052,23,1138,6
2008,1052,24,653,5
2008,1053,1,1776,18
2008,1053,2,756,23
2008,1053,3,1807,31
2008,1053,4,1394,26
2008,1053,5,1529,29
2008,1053,6,1804,22
2008,1053,7,1523,28
2008,1053,8,719,20
2008,1053,9,1966,31
2008,1053,10,673,25
2008,1053,11,121,23
2008,1053,12,1631,28
2008,1053,13,1774,20
2008,1053,14,256,26
2008,1053,15,1596,20
2008,1053,16,1641,27
2008,1053,17,1019,26
2008,1053,18,977,28
2008,1053,19,509,29
2008,1053,20,693,34
2008,1053,21,1402,32
2008,1053,22,1493,35
2008,1053,23,815,30
2008,1053,24,1739,21
2008,1054,1,1343,7
2008,1054,2,1771,4
2008,1054,3,716,4
2008,1054,4,1107,4
2008,1054,5,105,3
2008,1054,6,1996,4
2008,1054,7,805,4
2008,1054,8,1590,5
2008,1054,9,1331,6
2008,1054,10,454,3
2008,1054,11,1224,4
2008,1054,12,1592,5
2008,1054,13,1127,5
2008,1054,14,695,5
2008,1054,15,1187,4
2008,1054,16,1296,3
2008,1054,17,356,5
2008,1054,18,1989,5
2008,1054,19,355,5
2008,1054,20,1479,4
2008,1054,21,606,4
2008,1054,22,283,5
2008,1054,23,1326,6
2008,1054,24,66,4
2008,1055,1,1869,25
2008,1055,2,1241,31
2008,1055,3,1080,23
2008,1055,4,325,20
2008,1055,5,1751,27
2008,1055,6,536,27
2008,1055,7,513,23
2008,1055,8,841,27
2008,1055,9,1339,27
2008,1055,10,1758,29
2008,1055,11,158,24
2008,1055,12,606,25
2008,1055,13,1483,25
2008,1055,14,1572,21
2008,1055,15,743,22
2008,1055,16,1039,16
2008,1055,17,172,22
2008,1055,18,1553,19
2008,1055,19,345,35
2008,1055,20,930,24
2008,1055,21,767,24
2008,1055,22,1948,29
2008,1055,23,410,23
2008,1055,24,1706,26
2008,1056,1,148,25
2008,1056,2,707,24
2008,1056,3,1172,22
2008,1056,4,862,27
2008,1056,5,288,24
2008,1056,6,1213,20
2008,1056,7,1250,28
2008,1056,8,1150,18
2008,1056,9,917,35
2008,1056,10,545,35
2008,1056,11,1056,30
2008,1056,12,1556,27
2008,1056,13,1755,23
2008,1056,14,1244,25
2008,1056,15,1652,16
2008,1056,16,916,24
2008,1056,17,75,31
2008,1056,18,1355,18
2008,1056,19,1811,28
2008,1056,20,1319,13
2008,1056,21,1500,28
2008,1056,22,1162,25
2008,1056,23,810,16
2008,1056,24,1867,25
2008,1057,1,447,4
2008,1057,2,88,2
2008,1057,3,176,4
2008,1057,4,349,5
2008,1057,5,149,3
2008,1057,6,1005,4
2008,1057,7,679,4
2008,1057,8,1994,6
2008,1057,9,119,3
2008,1057,10,1653,5
2008,1057,11,492,5
2008,1057,12,1531,4
2008,1057,13,1344,5
2008,1057,14,514,6
2008,1057,15,866,3
2008,1057,16,1174,5
2008,1057,17,1580,4
2008,1057,18,266,4
2008,1057,19,376,6
2008,1057,20,1247,5
2008,1057,21,1428,4
2008,1057,22,201,4
2008,1057,23,137,4
2008,1057,24,294,4
2008,1058,1,398,6
2008,1058,2,1469,5
2008,1058,3,1467,6
2008,1058,4,1639,5
2008,1058,5,1225,5
2008,1058,6,124,6
2008,1058,7,1462,5
2008,1058,8,1454,7
2008,1058,9,388,4
2008,1058,10,247,5
2008,1058,11,1641,5
2008,1058,12,330,4
2008,1058,13,497,6
2008,1058,14,453,3
2008,1058,15,276,5
2008,1058,16,1404,6
2008,1058,17,278,2
2008,1058,18,514,5
2008,1058,19,357,6
2008,1058,20,997,6
2008,1058,21,358,6
2008,1058,22,1411,4
2008,1058,23,724,4
2008,1058,24,1902,5
2008,1059,1,1295,5
2008,1059,2,62,6
2008,1059,3,797,6
2008,1059,4,876,4
2008,1059,5,1279,5
2008,1059,6,972,3
2008,1059,7,1994,3
2008,1059,8,1838,4
2008,1059,9,1630,2
2008,1059,10,1340,3
2008,1059,11,80,4
2008,1059,12,1520,5
2008,1059,13,1018,3
2008,1059,14,1137,4
2008,1059,15,1881,3
2008,1059,16,874,5
2008,1059,17,617,3
2008,1059,18,1634,4
2008,1059,19,1817,5
2008,1059,20,1516,6
2008,1059,21,1004,6
2008,1059,22,829,5
2008,1059,23,1713,6
2008,1059,24,1898,6
2008,1060,1,387,30
2008,1060,2,1757,18
2008,1060,3,1591,29
2008,1060,4,1215,20
2008,1060,5,1949,17
2008,1060,6,1976,20
2008,1060,7,687,20
2008,1060,8,474,28
2008,1060,9,648,31
2008,1060,10,1090,33
2008,1060,11,341,18
2008,1060,12,1200,25
2008,1060,13,459,26
2008,1060,14,112,25
2008,1060,15,738,38
2008,1060,16,758,17
2008,1060,17,747,30
2008,1060,18,1999,27
2008,1060,19,836,21
2008,1060,20,1836,18
2008,1060,21,398,15
2008,1060,22,1304,17
2008,1060,23,548,24
2008,1060,24,1792,26
2008,1061,1,810,6
2008,1061,2,121,5
2008,1061,3,1582,5
2008,1061,4,393,5
2008,1061,5,952,4
2008,1061,6,1113,4
2008,1061,7,1521,6
2008,1061,8,1456,4
2008,1061,9,945,4
2008,1061,10,363,2
2008,1061,11,719,4
2008,1061,12,1759,4
2008,1061,13,1385,4
2008,1061,14,598,5
2008,1061,15,770,5
2008,1061,16,205,3
2008,1061,17,1280,4
2008,1061,18,1587,5
2008,1061,19,1876,5
2008,1061,20,1972,5
2008,1061,21,748,3
2008,1061,22,1565,4
2008,1061,23,1324,3
2008,1061,24,1166,5
2008,1062,1,1690,4
2008,1062,2,1604,5
2008,1062,3,1303,3
2008,1062,4,1264,5
2008,1062,5,717,4
2008,1062,6,1719,6
2008,1062,7,165,5
2008,1062,8,1653,4
2008,1062,9,1191,6
2008,1062,10,1886,5
2008,1062,11,1065,5
2008,1062,12,1982,3
2008,1062,13,201,5
2008,1062,14,494,5
2008,1062,15,732,6
2008,1062,16,1007,5
2008,1062,17,1015,5
2008,1062,18,1531,7
2008,1062,19,1376,3
2008,1062,20,896,3
2008,1062,21,1117,5
2008,1062,22,698,5
2008,1062,23,699,5
2008,1062,24,381,6
2008,1063,1,1316,5
2008,1063,2,1632,4
2008,1063,3,845,3
2008,1063,4,153,5
2008,1063,5,355,3
2008,1063,6,1602,5
2008,1063,7,117,4
2008,1063,8,707,5
2008,1063,9,1147,5
2008,1063,10,955,4
2008,1063,11,1977,5
2008,1063,12,1634,4
2008,1063,13,139,5
2008,1063,14,255,4
2008,1063,15,1289,4
2008,1063,16,1910,5
2008,1063,17,689,4
2008,1063,18,1269,4
2008,1063,19,845,4
2008,1063,20,1569,5
2008,1063,21,1154,4
2008,1063,22,1854,6
2008,1063,23,583,5
2008,1063,24,644,4
2008,1064,1,870,4
2008,1064,2,1371,5
2008,1064,3,1713,6
2008,1064,4,1310,4
2008,1064,5,1134,3
2008,1064,6,790,2
2008,1064,7,1561,3
2008,1064,8,1728,6
2008,1064,9,846,6
2008,1064,10,98,4
2008,1064,11,846,5
2008,1064,12,1680,4
2008,1064,13,50,4
2008,1064,14,595,6
2008,1064,15,434,5
2008,1064,16,1469,6
2008,1064,17,626,5
2008,1064,18,715,5
2008,1064,19,943,6
2008,1064,20,663,4
2008,1064,21,1987,5
2008,1064,22,221,5
2008,1064,23,1632,4
2008,1064,24,886,5
2008,1065,1,1428,5
2008,1065,2,800,3
2008,1065,3,1268,5
2008,1065,4,1667,4
2008,1065,5,1082,6
2008,1065,6,1892,4
2008,1065,7,1904,4
2008,1065,8,658,3
2008,1065,9,975,4
2008,1065,10,774,4
2008,1065,11,1358,6
2008,1065,12,1077,5
2008,1065,13,1466,5
2008,1065,14,1166,5
2008,1065,15,734,5
2008,1065,16,1334,5
2008,1065,17,1403,4
2008,1065,18,810,4
2008,1065,19,1096,4
2008,1065,20,78,4
2008,1065,21,562,4
2008,1065,22,795,7
2008,1065,23,738,3
2008,1065,24,1011,4
2008,1066,1,1726,25
2008,1066,2,1965,21
2008,1066,3,1413,32
2008,1066,4,278,26
2008,1066,5,609,28
2008,1066,6,1591,15
2008,1066,7,877,23
2008,1066,8,1276,22
2008,1066,9,516,23
2008,1066,10,58,31
2008,1066,11,702,22
2008,1066,12,1106,21
2008,1066,13,1211,30
2008,1066,14,1049,25
2008,1066,15,1791,26
2008,1066,16,555,25
2008,1066,17,1823,30
2008,1066,18,1563,28
2008,1066,19,133,27
2008,1066,20,1951,22
2008,1066,21,1615,29
2008,1066,22,1099,25
2008,1066,23,1886,21
2008,1066,24,1617,24
2008,1067,1,1497,5
2008,1067,2,510,6
2008,1067,3,1177,4
2008,1067,4,644,3
2008,1067,5,943,4
2008,1067,6,1622,5
2008,1067,7,1145,3
2008,1067,8,1732,4
2008,1067,9,1285,5
2008,1067,10,888,3
2008,1067,11,1828,4
2008,1067,12,1256,6
2008,1067,13,97,3
2008,1067,14,1278,5
2008,1067,15,788,4
2008,1067,16,1026,4
2008,1067,17,1717,4
2008,1067,18,1935,3
2008,1067,19,686,5
2008,1067,20,895,3
2008,1067,21,735,4
2008,1067,22,669,5
2008,1067,23,1049,4
2008,1067,24,1695,3
2008,1068,1,1741,5
2008,1068,2,470,4
2008,1068,3,1620,6
2008,1068,4,250,5
2008,1068,5,691,4
2008,1068,6,1368,4
2008,1068,7,1084,4
2008,1068,8,822,6
2008,1068,9,1507,5
2008,1068,10,1406,4
2008,1068,11,1706,5
2008,1068,12,1851,3
2008,1068,13,1407,5
2008,1068,14,1889,4
2008,1068,15,706,3
2008,1068,16,1207,3
2008,1068,17,643,4
2008,1068,18,1742,4
2008,1068,19,1041,3
2008,1068,20,1629,5
2008,1068,21,1516,4
2008,1068,22,422,3
2008,1068,23,1605,6
2008,1068,24,1629,6
2008,1069,1,1151,5
2008,1069,2,744,6
2008,1069,3,93,3
2008,1069,4,85,6
2008,1069,5,1935,6
2008,1069,6,388,5
2008,1069,7,1470,3
2008,1069,8,1365,5
2008,1069,9,1102,5
2008,1069,10,1746,6
2008,1069,11,1228,3
2008,1069,12,646,5
2008,1069,13,1542,4
2008,1069,14,300,6
2008,1069,15,1288,7
2008,1069,16,1142,4
2008,1069,17,1554,4
2008,1069,18,778,5
2008,1069,19,1729,3
2008,1069,20,1332,3
2008,1069,21,1924,4
2008,1069,22,829,5
2008,1069,23,1066,4
2008,1069,24,1987,5
2008,1070,1,235,3
2008,1070,2,1790,3
2008,1070,3,1792,4
2008,1070,4,1295,4
2008,1070,5,839,7
2008,1070,6,1212,5
2008,1070,7,105,4
2008,1070,8,444,4
2008,1070,9,1170,6
2008,1070,10,100,5
2008,1070,11,1407,6
2008,1070,12,134,3
2008,1070,13,223,3
2008,1070,14,1519,6
2008,1070,15,837,4
2008,1070,16,1584,3
2008,1070,17,1458,4
2008,1070,18,57,5
2008,1070,19,1224,4
2008,1070,20,941,4
2008,1070,21,1927,4
2008,1070,22,1955,5
2008,1070,23,690,5
2008,1070,24,1737,6
2008,1071,1,1018,27
2008,1071,2,658,16
2008,1071,3,953,26
2008,1071,4,108,29
2008,1071,5,574,22
2008,1071,6,81,24
2008,1071,7,1495,19
2008,1071,8,1819,38
2008,1071,9,1817,21
2008,1071,10,246,18
2008,1071,11,925,29
2008,1071,12,485,19
2008,1071,13,680,19
2008,1071,14,366,36
2008,1071,15,1175,31
2008,1071,16,1178,18
2008,1071,17,1129,30
2008,1071,18,1430,27
2008,1071,19,1479,39
2008,1071,20,1944,26
2008,1071,21,1802,22
2008,1071,22,537,41
2008,1071,23,1758,28
2008,1071,24,1336,24
2008,1072,1,1911,6
2008,1072,2,643,5
2008,1072,3,169,7
2008,1072,4,664,6
2008,1072,5,586,5
2008,1072,6,120,5
2008,1072,7,1680,4
2008,1072,8,144,5
2008,1072,9,199,5
2008,1072,10,352,5
2008,1072,11,740,5
2008,1072,12,1671,5
2008,1072,13,901,5
2008,1072,14,752,5
2008,1072,15,173,5
2008,1072,16,1595,4
2008,1072,17,71,5
2008,1072,18,925,4
2008,1072,19,610,7
2008,1072,20,689,3
2008,1072,21,1865,4
2008,1072,22,941,6
2008,1072,23,1619,3
2008,1072,24,1293,5
2008,1073,1,206,4
2008,1073,2,235,3
2008,1073,3,529,6
2008,1073,4,189,6
2008,1073,5,1951,6
2008,1073,6,232,4
2008,1073,7,982,5
2008,1073,8,860,5
2008,1073,9,1061,3
2008,1073,10,1941,5
2008,1073,11,1755,5
2008,1073,12,847,5
2008,1073,13,1504,6
2008,1073,14,1100,4
2008,1073,15,693,6
2008,1073,16,504,4
2008,1073,17,1233,5
2008,1073,18,645,3
2008,1073,19,394,4
2008,1073,20,319,4
2008,1073,21,1782,4
2008,1073,22,1701,4
2008,1073,23,904,5
2008,1073,24,396,4
2008,1074,1,1624,4
2008,1074,2,1459,3
2008,1074,3,1534,5
2008,1074,4,445,5
2008,1074,5,1036,3
2008,1074,6,1646,4
2008,1074,7,1841,5
2008,1074,8,635,4
2008,1074,9,534,5
2008,1074,10,481,5
2008,1074,11,1873,5
2008,1074,12,118,4
2008,1074,13,858,5
2008,1074,14,1990,6
2008,1074,15,679,6
2008,1074,16,484,5
2008,1074,17,1433,3
2008,1074,18,1527,6
2008,1074,19,1629,5
2008,1074,20,1611,5
2008,1074,21,1915,5
2008,1074,22,1793,6
2008,1074,23,412,3
2008,1074,24,1285,5
2008,1075,1,1112,25
2008,1075,2,1501,32
2008,1075,3,1318,26
2008,1075,4,329,23
2008,1075,5,1160,30
2008,1075,6,1904,27
2008,1075,7,1711,33
2008,1075,8,1765,21
2008,1075,9,1639,18
2008,1075,10,1119,20
2008,1075,11,1594,28
2008,1075,12,1044,22
2008,1075,13,1226,25
2008,1075,14,1344,25
2008,1075,15,701,24
2008,1075,16,722,23
2008,1075,17,183,27
2008,1075,18,289,25
2008,1075,19,996,21
2008,1075,20,1509,32
2008,1075,21,932,22
2008,1075,22,331,25
2008,1075,23,1316,22
2008,1075,24,751,21
2008,1076,1,1421,26
2008,1076,2,1072,27
2008,1076,3,1659,24
2008,1076,4,1926,19
2008,1076,5,697,24
2008,1076,6,99,29
2008,1076,7,1911,29
2008,1076,8,202,28
2008,1076,9,1607,26
2008,1076,10,431,18
2008,1076,11,1097,28
2008,1076,12,1245,29
2008,1076,13,1103,32
2008,1076,14,1399,23
2008,1076,15,745,24
2008,1076,16,1031,33
2008,1076,17,1250,27
2008,1076,18,1424,27
2008,1076,19,1241,27
2008,1076,20,1180,27
2008,1076,21,1799,30
2008,1076,22,310,20
2008,1076,23,1670,23
2008,1076,24,1349,25
2008,1077,1,1371,4
2008,1077,2,955,3
2008,1077,3,1024,5
2008,1077,4,1065,4
2008,1077,5,1332,4
2008,1077,6,1829,6
2008,1077,7,1247,6
2008,1077,8,936,4
2008,1077,9,1939,6
2008,1077,10,1123,3
2008,1077,11,794,7
2008,1077,12,1346,6
2008,1077,13,928,4
2008,1077,14,315,3
2008,1077,15,82,5
2008,1077,16,1916,4
2008,1077,17,63,6
2008,1077,18,589,3
2008,1077,19,570,3
2008,1077,20,375,5
2008,1077,21,1682,4
2008,1077,22,896,5
2008,1077,23,782,6
2008,1077,24,603,7
2008,1078,1,431,5
2008,1078,2,1888,4
2008,1078,3,863,5
2008,1078,4,505,5
2008,1078,5,1026,6
2008,1078,6,366,6
2008,1078,7,106,4
2008,1078,8,1922,5
2008,1078,9,1401,3
2008,1078,10,1907,4
2008,1078,11,963,6
2008,1078,12,229,5
2008,1078,13,815,4
2008,1078,14,1926,3
2008,1078,15,1846,5
2008,1078,16,1898,5
2008,1078,17,1086,6
2008,1078,18,1356,5
2008,1078,19,1315,4
2008,1078,20,1122,5
2008,1078,21,798,4
2008,1078,22,1010,4
2008,1078,23,1848,6
2008,1078,24,1743,5
2008,1079,1,1769,5
2008,1079,2,2000,5
2008,1079,3,455,5
2008,1079,4,1978,4
2008,1079,5,176,4
2008,1079,6,1000,5
2008,1079,7,1778,6
2008,1079,8,1957,3
2008,1079,9,827,6
2008,1079,10,297,3
2008,1079,11,1969,4
2008,1079,12,529,4
2008,1079,13,1516,5
2008,1079,14,200,4
2008,1079,15,1477,4
2008,1079,16,56,5
2008,1079,17,1294,6
2008,1079,18,1072,4
2008,1079,19,1087,4
2008,1079,20,1563,4
2008,1079,21,258,6
2008,1079,22,363,6
2008,1079,23,1265,3
2008,1079,24,972,5
2008,1080,1,1862,22
2008,1080,2,105,30
2008,1080,3,1672,32
2008,1080,4,748,29
2008,1080,5,1440,22
2008,1080,6,1600,21
2008,1080,7,306,31
2008,1080,8,400,23
2008,1080,9,184,13
2008,1080,10,1706,18
2008,1080,11,1847,20
2008,1080,12,883,33
2008,1080,13,1322,23
2008,1080,14,661,24
2008,1080,15,828,22
2008,1080,16,1032,30
2008,1080,17,756,25
2008,1080,18,1868,17
2008,1080,19,1822,22
2008,1080,20,1173,24
2008,1080,21,1064,30
2008,1080,22,1923,28
2008,1080,23,1581,20
2008,1080,24,1436,28
2008,1081,1,1615,4
2008,1081,2,1620,5
2008,1081,3,1978,3
2008,1081,4,180,3
2008,1081,5,1555,5
2008,1081,6,936,6
2008,1081,7,1794,5
2008,1081,8,741,5
2008,1081,9,1202,4
2008,1081,10,489,5
2008,1081,11,1213,2
2008,1081,12,744,5
2008,1081,13,1032,3
2008,1081,14,1003,4
2008,1081,15,501,5
2008,1081,16,1967,4
2008,1081,17,974,4
2008,1081,18,575,5
2008,1081,19,518,4
2008,1081,20,1109,4
2008,1081,21,1324,4
2008,1081,22,1806,3
2008,1081,23,510,6
2008,1081,24,1576,4
2008,1082,1,1878,16
2008,1082,2,211,21
2008,1082,3,1901,28
2008,1082,4,1163,20
2008,1082,5,1727,23
2008,1082,6,1807,28
2008,1082,7,241,17
2008,1082,8,839,10
2008,1082,9,523,18
2008,1082,10,1609,20
2008,1082,11,1068,26
2008,1082,12,675,22
2008,1082,13,754,31
2008,1082,14,1607,27
2008,1082,15,463,30
2008,1082,16,1089,28
2008,1082,17,71,14
2008,1082,18,138,28
2008,1082,19,300,24
2008,1082,20,457,28
2008,1082,21,1805,31
2008,1082,22,203,29
2008,1082,23,1264,24
2008,1082,24,435,14
2008,1083,1,885,7
2008,1083,2,115,4
2008,1083,3,834,4
2008,1083,4,1286,6
2008,1083,5,469,2
2008,1083,6,1086,3
2008,1083,7,1816,4
2008,1083,8,547,5
2008,1083,9,1214,4
2008,1083,10,312,4
2008,1083,11,330,4
2008,1083,12,1530,5
2008,1083,13,1916,5
2008,1083,14,1775,5
2008,1083,15,855,6
2008,1083,16,881,3
2008,1083,17,1528,4
2008,1083,18,138,4
2008,1083,19,1660,5
2008,1083,20,766,5
2008,1083,21,732,5
2008,1083,22,1769,5
2008,1083,23,1673,4
2008,1083,24,388,2
2008,1084,1,1402,4
2008,1084,2,1945,5
2008,1084,3,899,3
2008,1084,4,673,4
2008,1084,5,899,5
2008,1084,6,1102,4
2008,1084,7,1407,4
2008,1084,8,1627,4
2008,1084,9,1571,5
2008,1084,10,1782,4
2008,1084,11,809,5
2008,1084,12,1979,4
2008,1084,13,781,5
2008,1084,14,723,1
2008,1084,15,1624,6
2008,1084,16,1185,3
2008,1084,17,1097,6
2008,1084,18,834,6
2008,1084,19,554,5
2008,1084,20,471,5
2008,1084,21,821,4
2008,1084,22,1681,3
2008,1084,23,1217,6
2008,1084,24,1050,5
2008,1085,1,1665,4
2008,1085,2,107,3
2008,1085,3,1534,7
2008,1085,4,157,5
2008,1085,5,444,4
2008,1085,6,573,3
2008,1085,7,1994,4
2008,1085,8,644,3
2008,1085,9,383,6
2008,1085,10,1845,5
2008,1085,11,1565,5
2008,1085,12,68,7
2008,1085,13,1186,5
2008,1085,14,1291,6
2008,1085,15,1861,5
2008,1085,16,974,5
2008,1085,17,1584,3
2008,1085,18,1110,4
2008,1085,19,1792,6
2008,1085,20,1440,4
2008,1085,21,398,5
2008,1085,22,1973,4
2008,1085,23,164,5
2008,1085,24,1601,6
2008,1086,1,210,6
2008,1086,2,348,5
